school_,city_,countystate_territory_,university_,african_american_adm,african_american_app,african_american_enr,american_indian_adm,american_indian_app,american_indian_enr,asian_adm,asian_app,asian_enr,domestic_unknown_adm,domestic_unknown_app,domestic_unknown_enr,hispanic_latinx_adm,hispanic_latinx_app,hispanic_latinx_enr,intl_adm,intl_app,intl_enr,pacific_islander_adm,pacific_islander_app,white_adm,white_app,white_enr,total_applied,total_accepted,total_enrolled,pct_accepted,pct_enrolled
HEALDSBURG HIGH SCHOOL,Healdsburg,Sonoma,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,14.0,0.0,0.0,0.0,0.0
HEALDSBURG HIGH SCHOOL,Healdsburg,Sonoma,Davis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,0.0,24.0,8.0,0.0,33.33,0.0
HEALDSBURG HIGH SCHOOL,Healdsburg,Sonoma,Irvine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0
HEALDSBURG HIGH SCHOOL,Healdsburg,Sonoma,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0
HEALDSBURG HIGH SCHOOL,Healdsburg,Sonoma,Merced,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,100.0,0.0
HEALDSBURG HIGH SCHOOL,Healdsburg,Sonoma,San Diego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,0.0,17.0,5.0,0.0,29.41,0.0
HEALDSBURG HIGH SCHOOL,Healdsburg,Sonoma,Santa Barbara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,0.0,21.0,5.0,0.0,23.81,0.0
HEALDSBURG HIGH SCHOOL,Healdsburg,Sonoma,Santa Cruz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,18.0,8.0,0.0,44.44,0.0
HEALTH CAREERS ACADEMY HS,Stockton,San Joaquin,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,9.0,33.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,12.0,3.0,31.58,7.89
HEALTH CAREERS ACADEMY HS,Stockton,San Joaquin,Davis,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,19.0,44.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,23.0,5.0,45.1,9.8
HEALTH CAREERS ACADEMY HS,Stockton,San Joaquin,Irvine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0
HEALTH CAREERS ACADEMY HS,Stockton,San Joaquin,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,3.0,0.0,10.71,0.0
HEALTH CAREERS ACADEMY HS,Stockton,San Joaquin,Merced,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,26.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,0.0,100.0,0.0
HEALTH CAREERS ACADEMY HS,Stockton,San Joaquin,San Diego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,0.0,21.43,0.0
HEALTH CAREERS ACADEMY HS,Stockton,San Joaquin,Santa Barbara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0
HEALTH CAREERS ACADEMY HS,Stockton,San Joaquin,Santa Cruz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,12.0,0.0,46.15,0.0
HEALTH PROFESSIONS HIGH SCH,Sacramento,Sacramento,Davis,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,inf,inf
HEALTH PROFESSIONS HIGH SCH,Sacramento,Sacramento,Merced,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,inf,
HEALTH SCIENCES HIGH/MID COLL,San Diego,San Diego,Berkeley,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0
HEALTH SCIENCES HIGH/MID COLL,San Diego,San Diego,Davis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,60.0,0.0
HEALTH SCIENCES HIGH/MID COLL,San Diego,San Diego,Irvine,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,3.0,0.0,15.79,0.0
HEALTH SCIENCES HIGH/MID COLL,San Diego,San Diego,Los Angeles,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
HEALTH SCIENCES HIGH/MID COLL,San Diego,San Diego,Merced,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,inf,
HEALTH SCIENCES HIGH/MID COLL,San Diego,San Diego,Riverside,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,57.14,0.0
HEALTH SCIENCES HIGH/MID COLL,San Diego,San Diego,San Diego,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,11.0,0.0,42.31,0.0
HEALTH SCIENCES HIGH/MID COLL,San Diego,San Diego,Santa Barbara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
HEALTH SCIENCES HIGH/MID COLL,San Diego,San Diego,Santa Cruz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
HECTOR GODINEZ FUNDAMENTAL HS,Santa Ana,Orange,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,53.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,9.0,5.0,16.98,9.43
HECTOR GODINEZ FUNDAMENTAL HS,Santa Ana,Orange,Davis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,54.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,15.0,3.0,27.78,5.56
HECTOR GODINEZ FUNDAMENTAL HS,Santa Ana,Orange,Irvine,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,21.0,132.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,24.0,7.0,18.18,5.3
HECTOR GODINEZ FUNDAMENTAL HS,Santa Ana,Orange,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,8.0,0.0,8.99,0.0
HECTOR GODINEZ FUNDAMENTAL HS,Santa Ana,Orange,Merced,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,0.0,100.0,0.0
HECTOR GODINEZ FUNDAMENTAL HS,Santa Ana,Orange,Riverside,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,81.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,53.0,4.0,65.43,4.94
HECTOR GODINEZ FUNDAMENTAL HS,Santa Ana,Orange,San Diego,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,32.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,35.0,0.0,33.98,0.0
HECTOR GODINEZ FUNDAMENTAL HS,Santa Ana,Orange,Santa Barbara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,14.0,0.0,36.84,0.0
HECTOR GODINEZ FUNDAMENTAL HS,Santa Ana,Orange,Santa Cruz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,52.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,29.0,4.0,55.77,7.69
HELEN BERNSTEIN HIGH SCHOOL,Hollywood,Los Angeles,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
HELEN BERNSTEIN HIGH SCHOOL,Hollywood,Los Angeles,Davis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,50.0,0.0
HELEN BERNSTEIN HIGH SCHOOL,Hollywood,Los Angeles,Irvine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,5.0,0.0,27.78,0.0
HELEN BERNSTEIN HIGH SCHOOL,Hollywood,Los Angeles,Los Angeles,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,27.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,3.0,3.0,9.38,9.38
HELEN BERNSTEIN HIGH SCHOOL,Hollywood,Los Angeles,Merced,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,83.33,0.0
HELEN BERNSTEIN HIGH SCHOOL,Hollywood,Los Angeles,Riverside,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,12.0,0.0,63.16,0.0
HELEN BERNSTEIN HIGH SCHOOL,Hollywood,Los Angeles,San Diego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,50.0,0.0
HELEN BERNSTEIN HIGH SCHOOL,Hollywood,Los Angeles,Santa Barbara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
HELEN BERNSTEIN HIGH SCHOOL,Hollywood,Los Angeles,Santa Cruz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,37.5,0.0
HELIX HIGH SCHOOL,La Mesa,San Diego,Berkeley,0.0,24.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,19.0,0.0,80.0,3.0,0.0,3.75,0.0
HELIX HIGH SCHOOL,La Mesa,San Diego,Davis,0.0,7.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,8.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,0.0,48.0,19.0,0.0,39.58,0.0
HELIX HIGH SCHOOL,La Mesa,San Diego,Irvine,5.0,30.0,0.0,0.0,0.0,0.0,7.0,21.0,0.0,0.0,0.0,0.0,10.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,0.0,92.0,25.0,0.0,27.17,0.0
HELIX HIGH SCHOOL,La Mesa,San Diego,Los Angeles,3.0,28.0,0.0,0.0,0.0,0.0,3.0,24.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,25.0,0.0,110.0,10.0,0.0,9.09,0.0
HELIX HIGH SCHOOL,La Mesa,San Diego,Merced,4.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,14.0,22.0,0.0,157.14,0.0
HELIX HIGH SCHOOL,La Mesa,San Diego,Riverside,3.0,6.0,0.0,0.0,0.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,30.0,22.0,0.0,73.33,0.0
HELIX HIGH SCHOOL,La Mesa,San Diego,San Diego,11.0,32.0,7.0,0.0,0.0,0.0,22.0,34.0,14.0,0.0,0.0,0.0,22.0,47.0,12.0,0.0,0.0,0.0,0.0,0.0,16.0,26.0,8.0,139.0,71.0,41.0,51.08,29.5
HELIX HIGH SCHOOL,La Mesa,San Diego,Santa Barbara,3.0,13.0,0.0,0.0,0.0,0.0,7.0,15.0,0.0,0.0,0.0,0.0,9.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,28.0,3.0,92.0,27.0,3.0,29.35,3.26
HELIX HIGH SCHOOL,La Mesa,San Diego,Santa Cruz,8.0,10.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,22.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,28.0,5.0,80.0,62.0,5.0,77.5,6.25
HEMET HIGH SCHOOL,Hemet,Riverside,Berkeley,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
HEMET HIGH SCHOOL,Hemet,Riverside,Davis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,5.0,0.0,38.46,0.0
HEMET HIGH SCHOOL,Hemet,Riverside,Irvine,0.0,8.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,13.0,48.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,73.0,20.0,4.0,27.4,5.48
HEMET HIGH SCHOOL,Hemet,Riverside,Los Angeles,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,3.0,0.0,6.52,0.0
HEMET HIGH SCHOOL,Hemet,Riverside,Merced,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,inf,
HEMET HIGH SCHOOL,Hemet,Riverside,Riverside,7.0,9.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,31.0,47.0,5.0,0.0,0.0,0.0,0.0,0.0,9.0,13.0,0.0,69.0,50.0,5.0,72.46,7.25
HEMET HIGH SCHOOL,Hemet,Riverside,San Diego,3.0,10.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,23.0,57.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,81.0,33.0,8.0,40.74,9.88
HEMET HIGH SCHOOL,Hemet,Riverside,Santa Barbara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,31.0,12.0,0.0,38.71,0.0
HEMET HIGH SCHOOL,Hemet,Riverside,Santa Cruz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,6.0,0.0,35.29,0.0
HENRY J KAISER HIGH SCHOOL,Fontana,San Bernardino,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,5.0,0.0,11.63,0.0
HENRY J KAISER HIGH SCHOOL,Fontana,San Bernardino,Davis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,5.0,0.0,16.67,0.0
HENRY J KAISER HIGH SCHOOL,Fontana,San Bernardino,Irvine,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,8.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,12.0,0.0,13.95,0.0
HENRY J KAISER HIGH SCHOOL,Fontana,San Bernardino,Los Angeles,0.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,4.0,60.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,4.0,3.0,5.56,4.17
HENRY J KAISER HIGH SCHOOL,Fontana,San Bernardino,Merced,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,12.0,0.0,92.31,0.0
HENRY J KAISER HIGH SCHOOL,Fontana,San Bernardino,Riverside,0.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,51.0,74.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,54.0,12.0,68.35,15.19
HENRY J KAISER HIGH SCHOOL,Fontana,San Bernardino,San Diego,0.0,5.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,16.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,20.0,0.0,29.85,0.0
HENRY J KAISER HIGH SCHOOL,Fontana,San Bernardino,Santa Barbara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,9.0,0.0,31.03,0.0
HENRY J KAISER HIGH SCHOOL,Fontana,San Bernardino,Santa Cruz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,17.0,3.0,48.57,8.57
HENRY M GUNN SENIOR HIGH SCHL,Palo Alto,Santa Clara,Berkeley,0.0,7.0,0.0,0.0,0.0,0.0,31.0,173.0,15.0,14.0,34.0,12.0,0.0,16.0,0.0,0.0,6.0,0.0,0.0,0.0,8.0,56.0,4.0,292.0,53.0,31.0,18.15,10.62
HENRY M GUNN SENIOR HIGH SCHL,Palo Alto,Santa Clara,Davis,0.0,6.0,0.0,0.0,0.0,0.0,43.0,177.0,0.0,10.0,32.0,0.0,3.0,20.0,0.0,0.0,5.0,0.0,0.0,0.0,9.0,54.0,5.0,294.0,65.0,5.0,22.11,1.7
HENRY M GUNN SENIOR HIGH SCHL,Palo Alto,Santa Clara,Irvine,3.0,6.0,0.0,0.0,0.0,0.0,31.0,181.0,7.0,8.0,30.0,0.0,3.0,19.0,0.0,3.0,7.0,0.0,0.0,0.0,5.0,48.0,0.0,291.0,53.0,7.0,18.21,2.41
HENRY M GUNN SENIOR HIGH SCHL,Palo Alto,Santa Clara,Los Angeles,0.0,7.0,0.0,0.0,0.0,0.0,22.0,182.0,8.0,3.0,34.0,0.0,0.0,20.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,57.0,0.0,306.0,25.0,8.0,8.17,2.61
HENRY M GUNN SENIOR HIGH SCHL,Palo Alto,Santa Clara,Merced,3.0,0.0,0.0,0.0,0.0,0.0,36.0,38.0,0.0,9.0,9.0,0.0,9.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,69.0,72.0,0.0,104.35,0.0
HENRY M GUNN SENIOR HIGH SCHL,Palo Alto,Santa Clara,Riverside,3.0,5.0,0.0,0.0,0.0,0.0,59.0,74.0,5.0,6.0,9.0,0.0,11.0,15.0,0.0,3.0,0.0,0.0,0.0,0.0,13.0,17.0,0.0,120.0,95.0,5.0,79.17,4.17
HENRY M GUNN SENIOR HIGH SCHL,Palo Alto,Santa Clara,San Diego,0.0,7.0,0.0,0.0,0.0,0.0,28.0,185.0,7.0,6.0,36.0,0.0,0.0,20.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,62.0,0.0,317.0,34.0,7.0,10.73,2.21
HENRY M GUNN SENIOR HIGH SCHL,Palo Alto,Santa Clara,Santa Barbara,0.0,5.0,0.0,0.0,0.0,0.0,43.0,178.0,6.0,12.0,32.0,0.0,5.0,22.0,0.0,0.0,6.0,0.0,0.0,0.0,11.0,64.0,0.0,307.0,71.0,6.0,23.13,1.95
HENRY M GUNN SENIOR HIGH SCHL,Palo Alto,Santa Clara,Santa Cruz,3.0,6.0,0.0,0.0,0.0,0.0,87.0,137.0,0.0,23.0,26.0,0.0,13.0,24.0,3.0,5.0,5.0,0.0,0.0,0.0,24.0,53.0,0.0,251.0,155.0,3.0,61.75,1.2
HENRY T GUNDERSON HIGH SCHOOL,San Jose,Santa Clara,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,4.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,4.0,0.0,21.05,0.0
HENRY T GUNDERSON HIGH SCHOOL,San Jose,Santa Clara,Davis,0.0,0.0,0.0,0.0,0.0,0.0,10.0,21.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,10.0,0.0,35.71,0.0
HENRY T GUNDERSON HIGH SCHOOL,San Jose,Santa Clara,Irvine,0.0,0.0,0.0,0.0,0.0,0.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,3.0,0.0,14.29,0.0
HENRY T GUNDERSON HIGH SCHOOL,San Jose,Santa Clara,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,3.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,27.0,3.0,0.0,11.11,0.0
HENRY T GUNDERSON HIGH SCHOOL,San Jose,Santa Clara,Riverside,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,100.0,0.0
HENRY T GUNDERSON HIGH SCHOOL,San Jose,Santa Clara,San Diego,0.0,0.0,0.0,0.0,0.0,0.0,10.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,26.0,10.0,0.0,38.46,0.0
HENRY T GUNDERSON HIGH SCHOOL,San Jose,Santa Clara,Santa Barbara,0.0,0.0,0.0,0.0,0.0,0.0,7.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,7.0,0.0,46.67,0.0
HENRY T GUNDERSON HIGH SCHOOL,San Jose,Santa Clara,Santa Cruz,0.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,12.0,15.0,0.0,125.0,0.0
HERBERT HOOVER HIGH SCHOOL,Fresno,Fresno,Berkeley,0.0,7.0,0.0,0.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,6.0,0.0,15.0,0.0
HERBERT HOOVER HIGH SCHOOL,Fresno,Fresno,Davis,5.0,7.0,0.0,0.0,0.0,0.0,9.0,18.0,3.0,0.0,0.0,0.0,5.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,48.0,22.0,3.0,45.83,6.25
HERBERT HOOVER HIGH SCHOOL,Fresno,Fresno,Irvine,0.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0
