school_,city_,countystate_territory_,african_american_adm,african_american_app,african_american_enr,american_indian_adm,american_indian_app,american_indian_enr,asian_adm,asian_app,asian_enr,domestic_unknown_adm,domestic_unknown_app,domestic_unknown_enr,hispanic_latinx_adm,hispanic_latinx_app,hispanic_latinx_enr,intl_adm,intl_app,intl_enr,pacific_islander_adm,pacific_islander_app,pacific_islander_enr,white_adm,white_app,white_enr,total_applied,total_accepted,total_enrolled,pct_accepted,pct_enrolled
MISSION VISTA ACADEMY,Corona,Riverside,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,8.0,0.0,133.33,0.0
MISSION VISTA HIGH SCHOOL,Oceanside,San Diego,5.0,10.0,3.0,0.0,0.0,0.0,21.0,28.0,13.0,3.0,0.0,3.0,27.0,45.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,27.0,8.0,110.0,78.0,38.0,70.91,34.55
MIT ACADEMY,Vallejo,Solano,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,0.0,36.36,0.0
MODESTO HIGH SCHOOL,Modesto,Stanislaus,6.0,6.0,0.0,3.0,0.0,3.0,13.0,14.0,5.0,0.0,0.0,0.0,38.0,47.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,7.0,79.0,71.0,28.0,89.87,35.44
MODOC HIGH SCHOOL,Alturas,Modoc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,4.0,6.0,4.0,4.0,66.67,66.67
MONACHE HIGH SCHOOL,Porterville,Tulare,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,35.0,39.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,41.0,13.0,89.13,28.26
MONROVIA HIGH SCHOOL,Monrovia,Los Angeles,4.0,10.0,0.0,0.0,0.0,0.0,13.0,19.0,6.0,0.0,0.0,0.0,27.0,51.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,14.0,5.0,94.0,52.0,25.0,55.32,26.6
MONTA VISTA HIGH SCHOOL,Cupertino,Santa Clara,3.0,0.0,0.0,0.0,0.0,0.0,207.0,247.0,86.0,38.0,42.0,15.0,0.0,0.0,0.0,20.0,21.0,12.0,0.0,0.0,0.0,20.0,27.0,11.0,337.0,288.0,124.0,85.46,36.8
MONTCLAIR HIGH SCHOOL,Montclair,San Bernardino,0.0,0.0,0.0,0.0,0.0,0.0,17.0,21.0,11.0,0.0,0.0,0.0,88.0,118.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,105.0,48.0,75.54,34.53
MONTE VISTA HIGH SCHOOL,Danville,Contra Costa,5.0,7.0,0.0,0.0,0.0,0.0,137.0,188.0,74.0,15.0,18.0,3.0,13.0,27.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,85.0,21.0,325.0,220.0,105.0,67.69,32.31
MONTE VISTA HIGH SCHOOL,Spring Valley,San Diego,3.0,6.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,23.0,35.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,54.0,36.0,7.0,66.67,12.96
MONTE VISTA SCHOOL,Simi Valley,Ventura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
MONTEBELLO HIGH SCHOOL,Montebello,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,83.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,83.0,60.0,19.0,72.29,22.89
MONTEREY HIGH SCHOOL,Monterey,Monterey,6.0,12.0,0.0,0.0,0.0,0.0,15.0,19.0,10.0,0.0,0.0,0.0,28.0,41.0,9.0,0.0,0.0,0.0,4.0,0.0,0.0,14.0,26.0,6.0,98.0,67.0,25.0,68.37,25.51
MONTEREY TRAIL HIGH SCHOOL,Elk Grove,Sacramento,11.0,18.0,4.0,0.0,0.0,0.0,82.0,102.0,43.0,0.0,0.0,0.0,10.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,13.0,3.0,149.0,112.0,55.0,75.17,36.91
MONTGOMERY HIGH SCHOOL,San Diego,San Diego,0.0,0.0,0.0,0.0,0.0,0.0,9.0,14.0,7.0,0.0,0.0,0.0,53.0,88.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,62.0,31.0,60.78,30.39
MONTGOMERY HIGH SCHOOL,Santa Rosa,Sonoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,23.0,8.0,52.0,26.0,8.0,50.0,15.38
MOORPARK HIGH SCHOOL,Moorpark,Ventura,0.0,0.0,0.0,0.0,0.0,0.0,20.0,21.0,10.0,0.0,0.0,0.0,11.0,26.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,26.0,6.0,73.0,43.0,23.0,58.9,31.51
MORENO VALLEY HIGH SCHOOL,Moreno Valley,Riverside,6.0,9.0,3.0,0.0,0.0,0.0,5.0,7.0,4.0,0.0,0.0,0.0,87.0,126.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,98.0,50.0,69.01,35.21
MORNINGSIDE HIGH SCHOOL,Inglewood,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,0.0,77.78,0.0
MORRO BAY HIGH SCHOOL,Morro Bay,San Luis Obispo,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,9.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,26.0,5.0,44.0,28.0,10.0,63.64,22.73
MORSE HIGH SCHOOL,San Diego,San Diego,4.0,8.0,0.0,0.0,0.0,0.0,27.0,47.0,13.0,0.0,0.0,0.0,10.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,41.0,13.0,56.16,17.81
MOUNT DIABLO HIGH SCHOOL,Concord,Contra Costa,0.0,0.0,0.0,0.0,0.0,0.0,11.0,15.0,8.0,0.0,0.0,0.0,17.0,26.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,28.0,18.0,68.29,43.9
MOUNT EDEN HIGH SCHOOL,Hayward,Alameda,4.0,8.0,3.0,0.0,0.0,0.0,31.0,47.0,16.0,0.0,0.0,0.0,28.0,35.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,63.0,32.0,70.0,35.56
MOUNT MIGUEL HIGH SCHOOL,Spring Valley,San Diego,10.0,16.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,20.0,29.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,59.0,36.0,10.0,61.02,16.95
MOUNT PLEASANT HIGH SCHOOL,San Jose,Santa Clara,0.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,6.0,0.0,0.0,0.0,14.0,17.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,25.0,11.0,86.21,37.93
MOUNT SHASTA HIGH SCHOOL,Mount Shasta,Siskiyou,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,6.0,4.0,0.0,66.67,0.0
MOUNT WHITNEY HIGH SCHOOL,Visalia,Tulare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,25.0,19.0,3.0,76.0,12.0
MOUNTAIN EMPIRE HIGH SCHOOL,Pine Valley,San Diego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,87.5,0.0
MOUNTAIN HOUSE HIGH SCHOOL,Mountain House,San Joaquin,7.0,10.0,5.0,0.0,0.0,0.0,145.0,168.0,87.0,10.0,10.0,3.0,7.0,12.0,0.0,31.0,31.0,23.0,0.0,0.0,0.0,5.0,10.0,3.0,241.0,205.0,121.0,85.06,50.21
MOUNTAIN VIEW HIGH SCHOOL,El Monte,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,5.0,0.0,0.0,0.0,37.0,53.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,43.0,16.0,71.67,26.67
MOUNTAIN VIEW HIGH SCHOOL,Mountain View,Santa Clara,6.0,7.0,0.0,3.0,0.0,0.0,119.0,152.0,56.0,0.0,17.0,0.0,29.0,41.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,73.0,109.0,32.0,326.0,233.0,97.0,71.47,29.75
MT CARMEL HIGH SCHOOL,San Diego,San Diego,8.0,12.0,4.0,0.0,0.0,0.0,59.0,86.0,31.0,0.0,0.0,0.0,20.0,29.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,30.0,58.0,10.0,185.0,120.0,54.0,64.86,29.19
MT EVEREST ACADEMY,San Diego,San Diego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,12.0,4.0,0.0,33.33,0.0
MT SAC EARLY COLG ACD W COVINA,West Covina,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,9.0,14.0,3.0,0.0,0.0,0.0,30.0,43.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,39.0,15.0,68.42,26.32
MURRIETA MESA HIGH SCHOOL,Murrieta,Riverside,7.0,10.0,5.0,0.0,0.0,0.0,20.0,24.0,11.0,0.0,0.0,0.0,30.0,39.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,23.0,7.0,96.0,70.0,37.0,72.92,38.54
MURRIETA VALLEY HIGH SCHOOL,Murrieta,Riverside,6.0,7.0,0.0,0.0,0.0,0.0,21.0,23.0,15.0,3.0,5.0,3.0,28.0,37.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,20.0,6.0,92.0,72.0,37.0,78.26,40.22
NAPA HIGH SCHOOL,Napa,Napa,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,3.0,0.0,0.0,0.0,19.0,35.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,29.0,11.0,71.0,50.0,24.0,70.42,33.8
NARBONNE HIGH SCHOOL,Harbor City,Los Angeles,11.0,16.0,4.0,0.0,0.0,0.0,7.0,8.0,5.0,0.0,0.0,0.0,36.0,51.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,54.0,24.0,72.0,32.0
NATOMAS CHARTER SCHOOL PERFORM,Sacramento,Sacramento,4.0,6.0,0.0,0.0,0.0,0.0,20.0,23.0,13.0,0.0,0.0,0.0,11.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,3.0,54.0,44.0,21.0,81.48,38.89
NATOMAS HIGH SCHOOL,Sacramento,Sacramento,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,12.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,15.0,3.0,57.69,11.54
NATOMAS PACIFIC PATHWAYS PREP,Sacramento,Sacramento,0.0,0.0,0.0,0.0,0.0,0.0,36.0,54.0,24.0,0.0,0.0,0.0,8.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,71.0,48.0,28.0,67.61,39.44
NAVA COLLEGE PREP ACADEMY,Los Angeles,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,30.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,21.0,8.0,70.0,26.67
NEA COMMUNITY LEARNING CENTER,Alameda,Alameda,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,inf,
NEEDLES HIGH SCHOOL,Needles,San Bernardino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,inf,
NEVADA UNION HIGH SCHOOL,Grass Valley,Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,20.0,10.0,20.0,20.0,10.0,100.0,50.0
NEW DESIGNS CHARTER SCH WATTS,Los Angeles,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,66.67,0.0
NEW DESIGNS CHARTER SCHOOL,Los Angeles,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,17.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,15.0,6.0,88.24,35.29
NEW OPEN WORLD ACADEMY,Los Angeles,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,0.0,0.0,0.0,28.0,34.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,32.0,14.0,82.05,35.9
NEW TECHNOLOGY HIGH SCHOOL,Napa,Napa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,4.0,18.0,13.0,7.0,72.22,38.89
NEW WEST CHARTER SCHOOL,Los Angeles,Los Angeles,7.0,8.0,0.0,0.0,0.0,0.0,10.0,16.0,7.0,0.0,0.0,0.0,21.0,28.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,44.0,19.0,96.0,75.0,35.0,78.12,36.46
NEWARK MEMORIAL HIGH SCHOOL,Newark,Alameda,7.0,10.0,6.0,0.0,0.0,0.0,39.0,52.0,23.0,0.0,0.0,0.0,23.0,31.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,3.0,103.0,75.0,42.0,72.82,40.78
NEWBURY PARK HIGH SCHOOL,Newbury Park,Ventura,0.0,0.0,0.0,3.0,0.0,0.0,59.0,74.0,38.0,6.0,7.0,4.0,13.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,73.0,15.0,176.0,119.0,61.0,67.61,34.66
NEWPORT HARBOR HIGH SCHOOL,Newport Beach,Orange,0.0,0.0,0.0,0.0,5.0,0.0,13.0,16.0,7.0,7.0,10.0,0.0,48.0,67.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,50.0,13.0,148.0,93.0,34.0,62.84,22.97
NIPOMO HIGH SCHOOL,Nipomo,San Luis Obispo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,23.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,0.0,35.0,23.0,3.0,65.71,8.57
NOGALES HIGH SCHOOL,La Puente,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,6.0,0.0,0.0,0.0,52.0,80.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,66.0,15.0,68.75,15.62
NORCO HIGH SCHOOL,Norco,Riverside,3.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,38.0,51.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,22.0,6.0,78.0,63.0,27.0,80.77,34.62
NORDHOFF HIGH SCHOOL,Ojai,Ventura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,4.0,18.0,18.0,7.0,100.0,38.89
NORTE VISTA SENIOR HIGH SCHOOL,Riverside,Riverside,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,7.0,0.0,0.0,0.0,75.0,94.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,83.0,41.0,79.81,39.42
NORTH HIGH SCHOOL,Bakersfield,Kern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,21.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,26.0,18.0,6.0,69.23,23.08
NORTH HIGH SCHOOL,Torrance,Los Angeles,9.0,20.0,0.0,0.0,0.0,0.0,46.0,71.0,27.0,0.0,0.0,0.0,29.0,46.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,3.0,147.0,92.0,40.0,62.59,27.21
NORTH HOLLYWOOD HIGH SCHOOL,North Hollywood,Los Angeles,8.0,11.0,3.0,0.0,0.0,0.0,54.0,59.0,27.0,4.0,0.0,0.0,80.0,124.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,55.0,28.0,249.0,187.0,91.0,75.1,36.55
NORTH MONTEREY COUNTY HIGH SCH,Castroville,Monterey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,44.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,44.0,32.0,14.0,72.73,31.82
NORTH SALINAS HIGH SCHOOL,Salinas,Monterey,3.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,3.0,0.0,0.0,0.0,39.0,55.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,51.0,15.0,76.12,22.39
NORTH TAHOE HIGH SCHOOL,Tahoe City,Placer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,30.0,9.0,43.0,27.0,13.0,62.79,30.23
NORTHGATE HIGH SCHOOL,Walnut Creek,Contra Costa,6.0,7.0,4.0,0.0,0.0,0.0,53.0,71.0,30.0,3.0,5.0,0.0,16.0,26.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,75.0,16.0,184.0,123.0,55.0,66.85,29.89
NORTHRIDGE ACADEMY HIGH SCHOOL,Northridge,Los Angeles,3.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,4.0,0.0,0.0,0.0,20.0,35.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,0.0,54.0,35.0,9.0,64.81,16.67
NORTHVIEW HIGH SCHOOL,Covina,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,0.0,0.0,0.0,0.0,36.0,58.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,43.0,13.0,64.18,19.4
NORTHWOOD HIGH SCHOOL,Irvine,Orange,0.0,7.0,0.0,0.0,0.0,0.0,208.0,271.0,112.0,16.0,25.0,8.0,13.0,22.0,7.0,7.0,8.0,4.0,0.0,0.0,0.0,35.0,52.0,18.0,385.0,279.0,149.0,72.47,38.7
NORWALK HIGH SCHOOL,Norwalk,Los Angeles,0.0,5.0,0.0,0.0,0.0,0.0,5.0,10.0,4.0,0.0,0.0,0.0,45.0,75.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,50.0,22.0,55.56,24.44
NOVA ACADEMY EARLY COLLEGE HS,Santa Ana,Orange,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,0.0,66.67,0.0
NOVA ACADEMY-COACHELLA,Coachella,Riverside,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,80.0,0.0
NOVATO HIGH SCHOOL,Novato,Marin,3.0,6.0,0.0,0.0,0.0,0.0,15.0,20.0,9.0,0.0,0.0,0.0,20.0,34.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,51.0,21.0,111.0,75.0,37.0,67.57,33.33
NUVIEW BRIDGE EARLY COLLEGE HS,Nuevo,Riverside,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,42.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,33.0,19.0,78.57,45.24
OAK GROVE HIGH SCHOOL,San Jose,Santa Clara,0.0,0.0,0.0,0.0,0.0,0.0,33.0,45.0,21.0,0.0,0.0,0.0,8.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,41.0,26.0,67.21,42.62
OAK HILLS HIGH SCHOOL,Oak Hills,San Bernardino,7.0,13.0,4.0,0.0,0.0,0.0,5.0,6.0,3.0,0.0,0.0,0.0,63.0,92.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,6.0,119.0,83.0,43.0,69.75,36.13
OAK PARK HIGH SCHOOL,Oak Park,Ventura,3.0,6.0,0.0,0.0,0.0,0.0,76.0,86.0,39.0,7.0,8.0,3.0,13.0,22.0,4.0,5.0,5.0,4.0,0.0,0.0,0.0,42.0,71.0,13.0,198.0,146.0,63.0,73.74,31.82
OAK PARK INDEPENDENT SCH,Oak Park,Ventura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,6.0,4.0,0.0,66.67,0.0
OAK RIDGE HIGH SCHOOL,El Dorado Hills,El Dorado,0.0,0.0,0.0,0.0,0.0,0.0,34.0,55.0,18.0,7.0,10.0,0.0,10.0,21.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,39.0,73.0,11.0,159.0,94.0,33.0,59.12,20.75
OAKDALE HIGH SCHOOL,Oakdale,Stanislaus,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,3.0,0.0,0.0,0.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,18.0,6.0,33.0,27.0,9.0,81.82,27.27
OAKLAND CHARTER HIGH SCHOOL,Oakland,Alameda,3.0,0.0,0.0,0.0,0.0,0.0,20.0,22.0,13.0,0.0,0.0,0.0,18.0,24.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,41.0,19.0,89.13,41.3
OAKLAND HIGH SCHOOL,Oakland,Alameda,21.0,28.0,10.0,0.0,0.0,0.0,33.0,48.0,20.0,0.0,0.0,0.0,19.0,29.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,73.0,40.0,69.52,38.1
OAKLAND INTERNATIONAL HIGH SCH,Oakland,Alameda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,3.0,85.71,21.43
OAKLAND MILITARY INST COL PREP,Oakland,Alameda,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,6.0,0.0,0.0,0.0,13.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,19.0,15.0,82.61,65.22
OAKLAND SCHOOL FOR THE ARTS,Oakland,Alameda,5.0,9.0,3.0,0.0,0.0,0.0,10.0,10.0,8.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,14.0,5.0,41.0,31.0,16.0,75.61,39.02
OAKLAND TECHNICAL HIGH SCHOOL,Oakland,Alameda,34.0,56.0,11.0,0.0,0.0,0.0,62.0,73.0,38.0,0.0,0.0,0.0,22.0,26.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,69.0,27.0,224.0,172.0,88.0,76.79,39.29
OAKLAND UNITY HIGH SCHOOL,Oakland,Alameda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,27.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,24.0,9.0,88.89,33.33
OAKMONT HIGH SCHOOL,Roseville,Placer,0.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,7.0,5.0,6.0,3.0,6.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,29.0,5.0,55.0,40.0,19.0,72.73,34.55
OCEAN GROVE CHARTER SCHOOL,Placerville,El Dorado,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,7.0,0.0,inf,
OCEAN VIEW HIGH SCHOOL,Huntington Beach,Orange,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,7.0,0.0,0.0,0.0,30.0,39.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,14.0,6.0,63.0,51.0,25.0,80.95,39.68
OCEANA HIGH SCHOOL,Pacifica,San Mateo,0.0,0.0,0.0,0.0,0.0,0.0,17.0,24.0,10.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,7.0,41.0,31.0,17.0,75.61,41.46
OCEANSIDE HIGH SCHOOL,Oceanside,San Diego,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,7.0,0.0,0.0,0.0,29.0,42.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,18.0,4.0,70.0,48.0,25.0,68.57,35.71
ODYSSEY STEM ACADEMY,Lakewood,Los Angeles,5.0,9.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,53.0,86.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,61.0,11.0,61.0,11.0
